koahao,college,major,subject1,subject1_score,subject2,subject2_score,subject3,subject3_score,subject4,subject4_score,net_score,total_score
103582210010866,225软件学院,085400电子信息,101思想政治理论,76,204英语（二）,75,302数学（二）,88,408计算机学科专业基础,90,253,329
103582210009538,225软件学院,085400电子信息,101思想政治理论,71,204英语（二）,78,302数学（二）,108,408计算机学科专业基础,99,285,356
103582210009855,225软件学院,085400电子信息,101思想政治理论,74,204英语（二）,88,302数学（二）,123,408计算机学科专业基础,114,325,399
103582210009998,225软件学院,085400电子信息,101思想政治理论,78,204英语（二）,80,302数学（二）,116,408计算机学科专业基础,118,314,392
103582210010858,225软件学院,085400电子信息,101思想政治理论,69,204英语（二）,78,302数学（二）,120,408计算机学科专业基础,86,284,353
103582210010899,225软件学院,085400电子信息,101思想政治理论,73,204英语（二）,78,302数学（二）,106,408计算机学科专业基础,107,291,364
103582210009910,225软件学院,085400电子信息,101思想政治理论,78,204英语（二）,87,302数学（二）,116,408计算机学科专业基础,115,318,396
103582210010237,225软件学院,085400电子信息,101思想政治理论,77,204英语（二）,64,302数学（二）,92,408计算机学科专业基础,83,239,316
103582210010243,225软件学院,085400电子信息,101思想政治理论,74,204英语（二）,82,302数学（二）,103,408计算机学科专业基础,97,282,356
103582210009529,225软件学院,085400电子信息,101思想政治理论,68,204英语（二）,86,302数学（二）,109,408计算机学科专业基础,78,273,341
103582210010838,225软件学院,085400电子信息,101思想政治理论,73,204英语（二）,85,302数学（二）,135,408计算机学科专业基础,112,332,405
103582210010766,225软件学院,085400电子信息,101思想政治理论,71,204英语（二）,72,302数学（二）,107,408计算机学科专业基础,106,285,356
103582210009748,225软件学院,085400电子信息,101思想政治理论,64,204英语（二）,79,302数学（二）,110,408计算机学科专业基础,102,291,355
103582210010800,225软件学院,085400电子信息,101思想政治理论,68,204英语（二）,74,302数学（二）,110,408计算机学科专业基础,91,275,343
103582210009854,225软件学院,085400电子信息,101思想政治理论,67,204英语（二）,84,302数学（二）,119,408计算机学科专业基础,93,296,363
103582210009401,225软件学院,085400电子信息,101思想政治理论,76,204英语（二）,80,302数学（二）,89,408计算机学科专业基础,77,246,322
103582210009564,225软件学院,085400电子信息,101思想政治理论,68,204英语（二）,72,302数学（二）,87,408计算机学科专业基础,66,225,293
103582210010681,225软件学院,085400电子信息,101思想政治理论,76,204英语（二）,85,302数学（二）,109,408计算机学科专业基础,112,306,382
103582210009264,225软件学院,085400电子信息,101思想政治理论,73,204英语（二）,88,302数学（二）,99,408计算机学科专业基础,95,282,355
103582210010343,225软件学院,085400电子信息,101思想政治理论,71,204英语（二）,85,302数学（二）,125,408计算机学科专业基础,109,319,390
103582210009454,225软件学院,085400电子信息,101思想政治理论,74,204英语（二）,85,302数学（二）,125,408计算机学科专业基础,114,324,398
103582210009146,225软件学院,085400电子信息,101思想政治理论,71,204英语（二）,74,302数学（二）,89,408计算机学科专业基础,89,252,323
103582210010202,225软件学院,085400电子信息,101思想政治理论,66,204英语（二）,81,302数学（二）,107,408计算机学科专业基础,82,270,336
103582210009300,225软件学院,085400电子信息,101思想政治理论,71,204英语（二）,84,302数学（二）,134,408计算机学科专业基础,115,333,404
103582210010687,225软件学院,085400电子信息,101思想政治理论,75,204英语（二）,80,302数学（二）,137,408计算机学科专业基础,119,336,411
103582210009699,225软件学院,085400电子信息,101思想政治理论,56,204英语（二）,75,302数学（二）,75,408计算机学科专业基础,71,221,277
103582210010789,225软件学院,085400电子信息,101思想政治理论,71,204英语（二）,89,302数学（二）,109,408计算机学科专业基础,117,315,386
103582210000978,229大数据学院,085400电子信息,101思想政治理论,66,201英语（一）,63,301数学（一）,114,408计算机学科专业基础,89,266,332
103582210010009,225软件学院,085400电子信息,101思想政治理论,64,204英语（二）,79,302数学（二）,94,408计算机学科专业基础,97,270,334
103582210010474,225软件学院,085400电子信息,101思想政治理论,68,204英语（二）,71,302数学（二）,97,408计算机学科专业基础,83,251,319
103582210009840,225软件学院,085400电子信息,101思想政治理论,71,204英语（二）,84,302数学（二）,111,408计算机学科专业基础,113,308,379
103582210001268,215计算机科学与技术学院,085400电子信息,101思想政治理论,66,201英语（一）,78,301数学（一）,114,408计算机学科专业基础,102,294,360
103582210010807,225软件学院,085400电子信息,101思想政治理论,70,204英语（二）,78,302数学（二）,94,408计算机学科专业基础,116,288,358
103582210010828,225软件学院,085400电子信息,101思想政治理论,68,204英语（二）,81,302数学（二）,108,408计算机学科专业基础,92,281,349
103582210009182,225软件学院,085400电子信息,101思想政治理论,59,204英语（二）,66,302数学（二）,98,408计算机学科专业基础,79,243,302
103582210010876,225软件学院,085400电子信息,101思想政治理论,73,204英语（二）,79,302数学（二）,114,408计算机学科专业基础,114,307,380
103582210009338,225软件学院,085400电子信息,101思想政治理论,67,204英语（二）,80,302数学（二）,108,408计算机学科专业基础,104,292,359
103582210009994,225软件学院,085400电子信息,101思想政治理论,71,204英语（二）,73,302数学（二）,116,408计算机学科专业基础,89,278,349
103582210000912,218先进技术研究院,085400电子信息,101思想政治理论,63,201英语（一）,75,301数学（一）,111,408计算机学科专业基础,97,283,346
103582210009694,225软件学院,085400电子信息,101思想政治理论,63,204英语（二）,78,302数学（二）,136,408计算机学科专业基础,116,330,393
103582210010293,225软件学院,085400电子信息,101思想政治理论,72,204英语（二）,84,302数学（二）,119,408计算机学科专业基础,103,306,378
103582210009336,225软件学院,085400电子信息,101思想政治理论,76,204英语（二）,79,302数学（二）,103,408计算机学科专业基础,75,257,333
103582210010452,225软件学院,085400电子信息,101思想政治理论,65,204英语（二）,55,302数学（二）,104,408计算机学科专业基础,89,248,313
103582210009362,225软件学院,085400电子信息,101思想政治理论,80,204英语（二）,83,302数学（二）,127,408计算机学科专业基础,127,337,417
103582210009395,225软件学院,085400电子信息,101思想政治理论,66,204英语（二）,84,302数学（二）,123,408计算机学科专业基础,113,320,386
103582210009505,225软件学院,085400电子信息,101思想政治理论,78,204英语（二）,79,302数学（二）,123,408计算机学科专业基础,109,311,389
103582210009388,225软件学院,085400电子信息,101思想政治理论,80,204英语（二）,87,302数学（二）,138,408计算机学科专业基础,123,348,428
103582210010626,225软件学院,085400电子信息,101思想政治理论,75,204英语（二）,80,302数学（二）,123,408计算机学科专业基础,113,316,391
103582210010282,225软件学院,085400电子信息,101思想政治理论,72,204英语（二）,84,302数学（二）,103,408计算机学科专业基础,115,302,374
103582210010479,225软件学院,085400电子信息,101思想政治理论,67,204英语（二）,73,302数学（二）,130,408计算机学科专业基础,90,293,360
103582210010524,225软件学院,085400电子信息,101思想政治理论,73,204英语（二）,76,302数学（二）,131,408计算机学科专业基础,116,323,396
103582210010413,225软件学院,085400电子信息,101思想政治理论,70,204英语（二）,84,302数学（二）,112,408计算机学科专业基础,107,303,373
103582210009151,225软件学院,085400电子信息,101思想政治理论,64,204英语（二）,88,302数学（二）,116,408计算机学科专业基础,80,284,348
103582210010007,225软件学院,085400电子信息,101思想政治理论,73,204英语（二）,89,302数学（二）,126,408计算机学科专业基础,111,326,399
103582210009907,225软件学院,085400电子信息,101思想政治理论,74,204英语（二）,90,302数学（二）,107,408计算机学科专业基础,116,313,387
103582210000157,225软件学院,083500软件工程,101思想政治理论,69,201英语（一）,74,301数学（一）,117,408计算机学科专业基础,100,291,360
103582210000155,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,75,201英语（一）,80,301数学（一）,91,408计算机学科专业基础,97,268,343
103582210009244,225软件学院,085400电子信息,101思想政治理论,69,204英语（二）,86,302数学（二）,112,408计算机学科专业基础,98,296,365
103582210009671,225软件学院,085400电子信息,101思想政治理论,74,204英语（二）,86,302数学（二）,117,408计算机学科专业基础,108,311,385
103582210010171,225软件学院,085400电子信息,101思想政治理论,76,204英语（二）,85,302数学（二）,109,408计算机学科专业基础,100,294,370
103582210010518,225软件学院,085400电子信息,101思想政治理论,70,204英语（二）,79,302数学（二）,112,408计算机学科专业基础,109,300,370
103582210001028,215计算机科学与技术学院,085400电子信息,101思想政治理论,70,201英语（一）,81,301数学（一）,109,408计算机学科专业基础,103,293,363
103582210010250,225软件学院,085400电子信息,101思想政治理论,72,204英语（二）,59,302数学（二）,120,408计算机学科专业基础,90,269,341
103582210010262,225软件学院,085400电子信息,101思想政治理论,69,204英语（二）,81,302数学（二）,129,408计算机学科专业基础,103,313,382
103582210010811,225软件学院,085400电子信息,101思想政治理论,73,204英语（二）,83,302数学（二）,91,408计算机学科专业基础,104,278,351
103582210010777,225软件学院,085400电子信息,101思想政治理论,74,204英语（二）,90,302数学（二）,119,408计算机学科专业基础,113,322,396
103582210000116,215计算机科学与技术学院,085400电子信息,101思想政治理论,71,201英语（一）,65,301数学（一）,106,408计算机学科专业基础,99,270,341
103582210009493,225软件学院,085400电子信息,101思想政治理论,74,204英语（二）,85,302数学（二）,133,408计算机学科专业基础,113,331,405
103582210010566,225软件学院,085400电子信息,101思想政治理论,67,204英语（二）,84,302数学（二）,133,408计算机学科专业基础,88,305,372
103582210010347,225软件学院,085400电子信息,101思想政治理论,76,204英语（二）,77,302数学（二）,124,408计算机学科专业基础,111,312,388
103582210009711,225软件学院,085400电子信息,101思想政治理论,72,204英语（二）,84,302数学（二）,114,408计算机学科专业基础,115,313,385
103582210010275,225软件学院,085400电子信息,101思想政治理论,69,204英语（二）,79,302数学（二）,107,408计算机学科专业基础,106,292,361
103582210010692,225软件学院,085400电子信息,101思想政治理论,75,204英语（二）,82,302数学（二）,110,408计算机学科专业基础,126,318,393
103582210009923,225软件学院,085400电子信息,101思想政治理论,66,204英语（二）,75,302数学（二）,129,408计算机学科专业基础,111,315,381
103582210009892,225软件学院,085400电子信息,101思想政治理论,60,204英语（二）,82,302数学（二）,78,408计算机学科专业基础,89,249,309
103582210009805,225软件学院,085400电子信息,101思想政治理论,70,204英语（二）,77,302数学（二）,90,408计算机学科专业基础,86,253,323
103582210010678,225软件学院,085400电子信息,101思想政治理论,72,204英语（二）,87,302数学（二）,111,408计算机学科专业基础,107,305,377
103582210010403,225软件学院,085400电子信息,101思想政治理论,62,204英语（二）,79,302数学（二）,115,408计算机学科专业基础,105,299,361
103582210009908,225软件学院,085400电子信息,101思想政治理论,74,204英语（二）,79,302数学（二）,101,408计算机学科专业基础,110,290,364
103582210009596,225软件学院,085400电子信息,101思想政治理论,67,204英语（二）,83,302数学（二）,119,408计算机学科专业基础,114,316,383
103582210010276,225软件学院,085400电子信息,101思想政治理论,72,204英语（二）,82,302数学（二）,113,408计算机学科专业基础,112,307,379
103582210010166,225软件学院,085400电子信息,101思想政治理论,81,204英语（二）,80,302数学（二）,101,408计算机学科专业基础,94,275,356
103582210010211,225软件学院,085400电子信息,101思想政治理论,78,204英语（二）,74,302数学（二）,118,408计算机学科专业基础,102,294,372
103582210010707,225软件学院,085400电子信息,101思想政治理论,71,204英语（二）,72,302数学（二）,77,408计算机学科专业基础,91,240,311
103582210010829,225软件学院,085400电子信息,101思想政治理论,57,204英语（二）,73,302数学（二）,74,408计算机学科专业基础,77,224,281
103582210010694,225软件学院,085400电子信息,101思想政治理论,71,204英语（二）,88,302数学（二）,124,408计算机学科专业基础,114,326,397
103582210009874,225软件学院,085400电子信息,101思想政治理论,74,204英语（二）,89,302数学（二）,107,408计算机学科专业基础,93,289,363
103582210009822,225软件学院,085400电子信息,101思想政治理论,60,204英语（二）,87,302数学（二）,128,408计算机学科专业基础,89,304,364
103582210009214,225软件学院,085400电子信息,101思想政治理论,76,204英语（二）,83,302数学（二）,101,408计算机学科专业基础,97,281,357
103582210009250,225软件学院,085400电子信息,101思想政治理论,70,204英语（二）,88,302数学（二）,106,408计算机学科专业基础,104,298,368
103582210000214,218先进技术研究院,085400电子信息,101思想政治理论,64,201英语（一）,78,301数学（一）,93,408计算机学科专业基础,113,284,348
103582210001153,215计算机科学与技术学院,085400电子信息,101思想政治理论,82,201英语（一）,75,301数学（一）,102,408计算机学科专业基础,109,286,368
103582210010270,225软件学院,085400电子信息,101思想政治理论,76,204英语（二）,91,302数学（二）,112,408计算机学科专业基础,112,315,391
103582210000150,218先进技术研究院,085400电子信息,101思想政治理论,76,201英语（一）,73,301数学（一）,112,408计算机学科专业基础,100,285,361
103582210010459,225软件学院,085400电子信息,101思想政治理论,69,204英语（二）,80,302数学（二）,113,408计算机学科专业基础,124,317,386
103582210009620,225软件学院,085400电子信息,101思想政治理论,73,204英语（二）,84,302数学（二）,125,408计算机学科专业基础,124,333,406
103582210010564,225软件学院,085400电子信息,101思想政治理论,60,204英语（二）,77,302数学（二）,96,408计算机学科专业基础,89,262,322
103582210010294,225软件学院,085400电子信息,101思想政治理论,75,204英语（二）,85,302数学（二）,116,408计算机学科专业基础,98,299,374
103582210009358,225软件学院,085400电子信息,101思想政治理论,78,204英语（二）,81,302数学（二）,107,408计算机学科专业基础,95,283,361
103582210010854,225软件学院,085400电子信息,101思想政治理论,75,204英语（二）,81,302数学（二）,78,408计算机学科专业基础,105,264,339
103582210000115,215计算机科学与技术学院,085400电子信息,101思想政治理论,68,201英语（一）,80,301数学（一）,115,408计算机学科专业基础,92,287,355
103582210009339,225软件学院,085400电子信息,101思想政治理论,65,204英语（二）,84,302数学（二）,108,408计算机学科专业基础,82,274,339
103582210009408,225软件学院,085400电子信息,101思想政治理论,65,204英语（二）,88,302数学（二）,101,408计算机学科专业基础,109,298,363
103582210009612,225软件学院,085400电子信息,101思想政治理论,71,204英语（二）,90,302数学（二）,137,408计算机学科专业基础,132,359,430
103582210001104,218先进技术研究院,085400电子信息,101思想政治理论,73,201英语（一）,76,301数学（一）,117,408计算机学科专业基础,113,306,379
103582210000014,218先进技术研究院,085400电子信息,101思想政治理论,77,201英语（一）,80,301数学（一）,122,408计算机学科专业基础,126,328,405
103582210001308,229大数据学院,085400电子信息,101思想政治理论,78,201英语（一）,80,301数学（一）,113,408计算机学科专业基础,132,325,403
103582210000012,218先进技术研究院,085400电子信息,101思想政治理论,74,201英语（一）,80,301数学（一）,104,408计算机学科专业基础,103,287,361
103582210010200,225软件学院,085400电子信息,101思想政治理论,77,204英语（二）,86,302数学（二）,105,408计算机学科专业基础,112,303,380
103582210009136,225软件学院,085400电子信息,101思想政治理论,72,204英语（二）,82,302数学（二）,69,408计算机学科专业基础,89,240,312
103582210009506,225软件学院,085400电子信息,101思想政治理论,78,204英语（二）,78,302数学（二）,130,408计算机学科专业基础,120,328,406
103582210000015,218先进技术研究院,085400电子信息,101思想政治理论,73,201英语（一）,73,301数学（一）,102,408计算机学科专业基础,110,285,358
103582210009969,225软件学院,085400电子信息,101思想政治理论,67,204英语（二）,73,302数学（二）,107,408计算机学科专业基础,93,273,340
103582210009713,225软件学院,085400电子信息,101思想政治理论,70,204英语（二）,72,302数学（二）,110,408计算机学科专业基础,89,271,341
103582210010511,225软件学院,085400电子信息,101思想政治理论,72,204英语（二）,85,302数学（二）,113,408计算机学科专业基础,100,298,370
103582210009439,225软件学院,085400电子信息,101思想政治理论,75,204英语（二）,92,302数学（二）,144,408计算机学科专业基础,123,359,434
103582210010111,225软件学院,085400电子信息,101思想政治理论,68,204英语（二）,85,302数学（二）,102,408计算机学科专业基础,106,293,361
103582210010587,225软件学院,085400电子信息,101思想政治理论,63,204英语（二）,69,302数学（二）,115,408计算机学科专业基础,108,292,355
103582210010843,225软件学院,085400电子信息,101思想政治理论,67,204英语（二）,88,302数学（二）,100,408计算机学科专业基础,115,303,370
103582210000392,218先进技术研究院,085400电子信息,101思想政治理论,72,201英语（一）,75,301数学（一）,88,408计算机学科专业基础,85,248,320
103582210009658,225软件学院,085400电子信息,101思想政治理论,76,204英语（二）,85,302数学（二）,127,408计算机学科专业基础,115,327,403
103582210000227,218先进技术研究院,085400电子信息,101思想政治理论,74,201英语（一）,85,301数学（一）,119,408计算机学科专业基础,109,313,387
103582210010140,225软件学院,085400电子信息,101思想政治理论,78,204英语（二）,83,302数学（二）,124,408计算机学科专业基础,104,311,389
103582210009433,225软件学院,085400电子信息,101思想政治理论,74,204英语（二）,84,302数学（二）,112,408计算机学科专业基础,94,290,364
103582210009731,225软件学院,085400电子信息,101思想政治理论,71,204英语（二）,83,302数学（二）,92,408计算机学科专业基础,99,274,345
103582210010453,225软件学院,085400电子信息,101思想政治理论,67,204英语（二）,77,302数学（二）,88,408计算机学科专业基础,102,267,334
103582210000143,218先进技术研究院,085400电子信息,101思想政治理论,61,201英语（一）,51,301数学（一）,90,408计算机学科专业基础,102,243,304
103582210009791,225软件学院,085400电子信息,101思想政治理论,67,204英语（二）,83,302数学（二）,127,408计算机学科专业基础,109,319,386
103582210009695,225软件学院,085400电子信息,101思想政治理论,77,204英语（二）,83,302数学（二）,125,408计算机学科专业基础,109,317,394
103582210009187,225软件学院,085400电子信息,101思想政治理论,68,204英语（二）,82,302数学（二）,114,408计算机学科专业基础,103,299,367
103582210009315,225软件学院,085400电子信息,101思想政治理论,66,204英语（二）,88,302数学（二）,88,408计算机学科专业基础,74,250,316
103582210010656,225软件学院,085400电子信息,101思想政治理论,72,204英语（二）,73,302数学（二）,111,408计算机学科专业基础,109,293,365
103582210000759,218先进技术研究院,085400电子信息,101思想政治理论,65,201英语（一）,85,301数学（一）,77,408计算机学科专业基础,116,278,343
103582210009689,225软件学院,085400电子信息,101思想政治理论,72,204英语（二）,90,302数学（二）,122,408计算机学科专业基础,99,311,383
103582210009565,225软件学院,085400电子信息,101思想政治理论,70,204英语（二）,72,302数学（二）,93,408计算机学科专业基础,81,246,316
103582210001295,218先进技术研究院,085400电子信息,101思想政治理论,67,201英语（一）,70,301数学（一）,76,408计算机学科专业基础,91,237,304
103582210001219,218先进技术研究院,085400电子信息,101思想政治理论,75,201英语（一）,74,301数学（一）,112,408计算机学科专业基础,109,295,370
103582210010769,225软件学院,085400电子信息,101思想政治理论,74,204英语（二）,69,302数学（二）,126,408计算机学科专业基础,88,283,357
103582210009281,225软件学院,085400电子信息,101思想政治理论,78,204英语（二）,79,302数学（二）,131,408计算机学科专业基础,113,323,401
