koahao,college,major,subject1,subject1_score,subject2,subject2_score,subject3,subject3_score,subject4,subject4_score,net_score,total_score
103581210010098,225软件学院,085400电子信息,101思想政治理论,73,204英语二,81,302数学二,124,408计算机学科专业基础综合,128,333,406
103581210009096,225软件学院,085400电子信息,101思想政治理论,74,204英语二,80,302数学二,132,408计算机学科专业基础综合,130,342,416
103581210011359,225软件学院,085400电子信息,101思想政治理论,69,204英语二,75,302数学二,116,408计算机学科专业基础综合,120,311,380
103581210008170,225软件学院,085400电子信息,101思想政治理论,74,204英语二,74,302数学二,123,408计算机学科专业基础综合,121,318,392
103581210009830,225软件学院,085400电子信息,101思想政治理论,62,204英语二,64,302数学二,139,408计算机学科专业基础综合,119,322,384
103581210009161,225软件学院,085400电子信息,101思想政治理论,62,204英语二,85,302数学二,109,408计算机学科专业基础综合,103,297,359
103581210008648,225软件学院,085400电子信息,101思想政治理论,68,204英语二,72,302数学二,117,408计算机学科专业基础综合,100,289,357
103581210011745,225软件学院,085400电子信息,101思想政治理论,78,204英语二,83,302数学二,122,408计算机学科专业基础综合,136,341,419
103581210008893,225软件学院,085400电子信息,101思想政治理论,78,204英语二,83,302数学二,125,408计算机学科专业基础综合,119,327,405
103581210010241,225软件学院,085400电子信息,101思想政治理论,75,204英语二,62,302数学二,124,408计算机学科专业基础综合,106,292,367
103581210011470,225软件学院,085400电子信息,101思想政治理论,68,204英语二,73,302数学二,103,408计算机学科专业基础综合,111,287,355
103581210011271,225软件学院,085400电子信息,101思想政治理论,76,204英语二,66,302数学二,112,408计算机学科专业基础综合,120,298,374
103581210009481,225软件学院,085400电子信息,101思想政治理论,63,204英语二,62,302数学二,136,408计算机学科专业基础综合,111,309,372
103581210008385,225软件学院,085400电子信息,101思想政治理论,65,204英语二,65,302数学二,120,408计算机学科专业基础综合,97,282,347
103581210008788,225软件学院,085400电子信息,101思想政治理论,69,204英语二,83,302数学二,123,408计算机学科专业基础综合,117,323,392
103581210009456,225软件学院,085400电子信息,101思想政治理论,62,204英语二,75,302数学二,125,408计算机学科专业基础综合,103,303,365
103581210009240,225软件学院,085400电子信息,101思想政治理论,74,204英语二,78,302数学二,140,408计算机学科专业基础综合,107,325,399
103581210009259,225软件学院,085400电子信息,101思想政治理论,77,204英语二,71,302数学二,132,408计算机学科专业基础综合,121,324,401
103581210008972,225软件学院,085400电子信息,101思想政治理论,75,204英语二,84,302数学二,150,408计算机学科专业基础综合,117,351,426
103581210010623,225软件学院,085400电子信息,101思想政治理论,73,204英语二,76,302数学二,139,408计算机学科专业基础综合,116,331,404
103581210010859,225软件学院,085400电子信息,101思想政治理论,75,204英语二,68,302数学二,112,408计算机学科专业基础综合,99,279,354
103581210009226,225软件学院,085400电子信息,101思想政治理论,69,204英语二,84,302数学二,114,408计算机学科专业基础综合,118,316,385
103581210008694,225软件学院,085400电子信息,101思想政治理论,66,204英语二,73,302数学二,122,408计算机学科专业基础综合,126,321,387
103581210008994,225软件学院,085400电子信息,101思想政治理论,75,204英语二,78,302数学二,115,408计算机学科专业基础综合,107,300,375
103581210009356,225软件学院,085400电子信息,101思想政治理论,72,204英语二,69,302数学二,139,408计算机学科专业基础综合,109,317,389
103581210011367,225软件学院,085400电子信息,101思想政治理论,67,204英语二,78,302数学二,130,408计算机学科专业基础综合,98,306,373
103581210011757,225软件学院,085400电子信息,101思想政治理论,69,204英语二,78,302数学二,129,408计算机学科专业基础综合,127,334,403
103581210011423,225软件学院,085400电子信息,101思想政治理论,70,204英语二,86,302数学二,135,408计算机学科专业基础综合,124,345,415
103581210012181,225软件学院,085400电子信息,101思想政治理论,64,204英语二,67,302数学二,139,408计算机学科专业基础综合,105,311,375
103581210008853,225软件学院,085400电子信息,101思想政治理论,64,204英语二,73,302数学二,106,408计算机学科专业基础综合,99,278,342
103581210011199,225软件学院,085400电子信息,101思想政治理论,72,204英语二,78,302数学二,124,408计算机学科专业基础综合,121,323,395
103581210010565,225软件学院,085400电子信息,101思想政治理论,67,204英语二,68,302数学二,129,408计算机学科专业基础综合,111,308,375
103581210011092,225软件学院,085400电子信息,101思想政治理论,76,204英语二,81,302数学二,139,408计算机学科专业基础综合,124,344,420
103581210011790,225软件学院,085400电子信息,101思想政治理论,74,204英语二,77,302数学二,134,408计算机学科专业基础综合,128,339,413
103581210000095,215计算机科学与技术学院,085400电子信息,101思想政治理论,65,201英语一,67,301数学一,121,408计算机学科专业基础综合,117,305,370
103581210008452,225软件学院,085400电子信息,101思想政治理论,64,204英语二,65,302数学二,110,408计算机学科专业基础综合,101,276,340
103581210011767,225软件学院,085400电子信息,101思想政治理论,78,204英语二,74,302数学二,110,408计算机学科专业基础综合,101,285,363
103581210009878,225软件学院,085400电子信息,101思想政治理论,70,204英语二,85,302数学二,109,408计算机学科专业基础综合,94,288,358
103581210011027,225软件学院,085400电子信息,101思想政治理论,77,204英语二,72,302数学二,119,408计算机学科专业基础综合,123,314,391
103581210010497,225软件学院,085400电子信息,101思想政治理论,77,204英语二,75,302数学二,122,408计算机学科专业基础综合,122,319,396
103581210009261,225软件学院,085400电子信息,101思想政治理论,76,204英语二,80,302数学二,82,408计算机学科专业基础综合,87,249,325
103581210012145,225软件学院,085400电子信息,101思想政治理论,67,204英语二,62,302数学二,133,408计算机学科专业基础综合,111,306,373
103581210009915,225软件学院,085400电子信息,101思想政治理论,79,204英语二,82,302数学二,132,408计算机学科专业基础综合,114,328,407
103581210009101,225软件学院,085400电子信息,101思想政治理论,67,204英语二,56,302数学二,123,408计算机学科专业基础综合,109,288,355
103581210011671,225软件学院,085400电子信息,101思想政治理论,51,204英语二,49,302数学二,83,408计算机学科专业基础综合,71,203,254
103581210011990,225软件学院,085400电子信息,101思想政治理论,72,204英语二,79,302数学二,135,408计算机学科专业基础综合,97,311,383
103581210008685,225软件学院,085400电子信息,101思想政治理论,71,204英语二,77,302数学二,137,408计算机学科专业基础综合,121,335,406
103581210009040,225软件学院,085400电子信息,101思想政治理论,69,204英语二,69,302数学二,109,408计算机学科专业基础综合,105,283,352
103581210000404,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,70,201英语一,73,301数学一,93,408计算机学科专业基础综合,122,288,358
103581210010362,225软件学院,085400电子信息,101思想政治理论,66,204英语二,72,302数学二,132,408计算机学科专业基础综合,103,307,373
103581210009665,225软件学院,085400电子信息,101思想政治理论,75,204英语二,89,302数学二,144,408计算机学科专业基础综合,110,343,418
103581210008500,225软件学院,085400电子信息,101思想政治理论,71,204英语二,75,302数学二,137,408计算机学科专业基础综合,112,324,395
103581210011081,225软件学院,085400电子信息,101思想政治理论,69,204英语二,51,302数学二,107,408计算机学科专业基础综合,110,268,337
103581210011597,225软件学院,085400电子信息,101思想政治理论,74,204英语二,81,302数学二,130,408计算机学科专业基础综合,115,326,400
103581210009357,225软件学院,085400电子信息,101思想政治理论,75,204英语二,74,302数学二,119,408计算机学科专业基础综合,124,317,392
103581210009286,225软件学院,085400电子信息,101思想政治理论,67,204英语二,76,302数学二,142,408计算机学科专业基础综合,126,344,411
103581210000679,215计算机科学与技术学院,085400电子信息,101思想政治理论,61,201英语一,57,301数学一,137,408计算机学科专业基础综合,118,312,373
103581210008845,225软件学院,085400电子信息,101思想政治理论,70,204英语二,83,302数学二,140,408计算机学科专业基础综合,110,333,403
103581210008910,225软件学院,085400电子信息,101思想政治理论,69,204英语二,81,302数学二,135,408计算机学科专业基础综合,115,331,400
103581210010433,225软件学院,085400电子信息,101思想政治理论,81,204英语二,64,302数学二,123,408计算机学科专业基础综合,105,292,373
103581210010644,225软件学院,085400电子信息,101思想政治理论,67,204英语二,68,302数学二,128,408计算机学科专业基础综合,102,298,365
103581210000016,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,68,201英语一,64,301数学一,139,408计算机学科专业基础综合,119,322,390
103581210008638,218先进技术研究院,085400电子信息,101思想政治理论,68,204英语二,75,302数学二,106,408计算机学科专业基础综合,118,299,367
103581210000160,215计算机科学与技术学院,085400电子信息,101思想政治理论,65,201英语一,74,301数学一,117,408计算机学科专业基础综合,127,318,383
103581210011934,225软件学院,085400电子信息,101思想政治理论,77,204英语二,86,302数学二,130,408计算机学科专业基础综合,105,321,398
103581210010063,168研究生院科学岛分院,085400电子信息,101思想政治理论,71,204英语二,86,302数学二,129,408计算机学科专业基础综合,101,316,387
103581210009800,225软件学院,085400电子信息,101思想政治理论,70,204英语二,81,302数学二,142,408计算机学科专业基础综合,103,326,396
103581210008135,225软件学院,085400电子信息,101思想政治理论,77,204英语二,81,302数学二,145,408计算机学科专业基础综合,133,359,436
103581210011229,225软件学院,085400电子信息,101思想政治理论,73,204英语二,77,302数学二,137,408计算机学科专业基础综合,121,335,408
103581210012186,225软件学院,085400电子信息,101思想政治理论,71,204英语二,72,302数学二,128,408计算机学科专业基础综合,115,315,386
103581210011964,225软件学院,085400电子信息,101思想政治理论,77,204英语二,72,302数学二,133,408计算机学科专业基础综合,115,320,397
103581210009300,225软件学院,085400电子信息,101思想政治理论,64,204英语二,78,302数学二,108,408计算机学科专业基础综合,123,309,373
103581210011224,225软件学院,085400电子信息,101思想政治理论,83,204英语二,78,302数学二,139,408计算机学科专业基础综合,124,341,424
103581210010585,225软件学院,085400电子信息,101思想政治理论,68,204英语二,70,302数学二,127,408计算机学科专业基础综合,113,310,378
103581210012202,225软件学院,085400电子信息,101思想政治理论,75,204英语二,59,302数学二,134,408计算机学科专业基础综合,104,297,372
103581210008765,225软件学院,085400电子信息,101思想政治理论,75,204英语二,76,302数学二,118,408计算机学科专业基础综合,103,297,372
103581210009848,225软件学院,085400电子信息,101思想政治理论,76,204英语二,77,302数学二,104,408计算机学科专业基础综合,96,277,353
103581210009144,225软件学院,085400电子信息,101思想政治理论,76,204英语二,70,302数学二,130,408计算机学科专业基础综合,126,326,402
103581210008124,225软件学院,085400电子信息,101思想政治理论,71,204英语二,78,302数学二,126,408计算机学科专业基础综合,120,324,395
103581210011305,225软件学院,085400电子信息,101思想政治理论,65,204英语二,70,302数学二,122,408计算机学科专业基础综合,106,298,363
103581210012066,225软件学院,085400电子信息,101思想政治理论,79,204英语二,67,302数学二,134,408计算机学科专业基础综合,115,316,395
103581210008815,225软件学院,085400电子信息,101思想政治理论,64,204英语二,80,302数学二,111,408计算机学科专业基础综合,88,279,343
103581210010314,225软件学院,085400电子信息,101思想政治理论,76,204英语二,85,302数学二,135,408计算机学科专业基础综合,128,348,424
103581210008323,225软件学院,085400电子信息,101思想政治理论,69,204英语二,72,302数学二,116,408计算机学科专业基础综合,124,312,381
103581210012229,218先进技术研究院,085400电子信息,101思想政治理论,65,204英语二,58,302数学二,94,408计算机学科专业基础综合,76,228,293
103581210008482,225软件学院,085400电子信息,101思想政治理论,63,204英语二,62,302数学二,135,408计算机学科专业基础综合,95,292,355
103581210001193,215计算机科学与技术学院,085400电子信息,101思想政治理论,74,201英语一,78,301数学一,110,408计算机学科专业基础综合,130,318,392
103581210009771,225软件学院,085400电子信息,101思想政治理论,77,204英语二,82,302数学二,130,408计算机学科专业基础综合,119,331,408
103581210008738,225软件学院,085400电子信息,101思想政治理论,75,204英语二,87,302数学二,147,408计算机学科专业基础综合,116,350,425
103581210008366,225软件学院,085400电子信息,101思想政治理论,75,204英语二,71,302数学二,121,408计算机学科专业基础综合,99,291,366
103581210008890,225软件学院,085400电子信息,101思想政治理论,66,204英语二,77,302数学二,111,408计算机学科专业基础综合,95,283,349
103581210011360,225软件学院,085400电子信息,101思想政治理论,70,204英语二,71,302数学二,119,408计算机学科专业基础综合,116,306,376
103581210009653,225软件学院,085400电子信息,101思想政治理论,71,204英语二,72,302数学二,122,408计算机学科专业基础综合,110,304,375
103581210010196,225软件学院,085400电子信息,101思想政治理论,76,204英语二,69,302数学二,126,408计算机学科专业基础综合,111,306,382
103581210000295,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,61,201英语一,43,301数学一,139,408计算机学科专业基础综合,96,278,339
103581210011390,225软件学院,085400电子信息,101思想政治理论,69,204英语二,61,302数学二,121,408计算机学科专业基础综合,111,293,362
103581210010959,225软件学院,085400电子信息,101思想政治理论,67,204英语二,67,302数学二,107,408计算机学科专业基础综合,103,277,344
103581210010523,225软件学院,085400电子信息,101思想政治理论,74,204英语二,50,302数学二,118,408计算机学科专业基础综合,115,283,357
103581210000799,218先进技术研究院,085400电子信息,101思想政治理论,66,201英语一,55,301数学一,108,408计算机学科专业基础综合,104,267,333
103581210010294,225软件学院,085400电子信息,101思想政治理论,69,204英语二,79,302数学二,102,408计算机学科专业基础综合,102,283,352
103581210011465,225软件学院,085400电子信息,101思想政治理论,75,204英语二,71,302数学二,120,408计算机学科专业基础综合,104,295,370
103581210008937,225软件学院,085400电子信息,101思想政治理论,72,204英语二,81,302数学二,138,408计算机学科专业基础综合,114,333,405
103581210009644,225软件学院,085400电子信息,101思想政治理论,55,204英语二,81,302数学二,132,408计算机学科专业基础综合,121,334,389
103581210010090,225软件学院,085400电子信息,101思想政治理论,60,204英语二,70,302数学二,117,408计算机学科专业基础综合,115,302,362
103581210011711,225软件学院,085400电子信息,101思想政治理论,50,204英语二,55,302数学二,91,408计算机学科专业基础综合,124,270,320
103581210008557,225软件学院,085400电子信息,101思想政治理论,74,204英语二,76,302数学二,103,408计算机学科专业基础综合,115,294,368
103581210011123,225软件学院,085400电子信息,101思想政治理论,72,204英语二,76,302数学二,113,408计算机学科专业基础综合,106,295,367
103581210008623,225软件学院,085400电子信息,101思想政治理论,77,204英语二,74,302数学二,140,408计算机学科专业基础综合,129,343,420
103581210008365,225软件学院,085400电子信息,101思想政治理论,79,204英语二,71,302数学二,123,408计算机学科专业基础综合,98,292,371
103581210008144,225软件学院,085400电子信息,101思想政治理论,69,204英语二,71,302数学二,130,408计算机学科专业基础综合,124,325,394
103581210011087,225软件学院,085400电子信息,101思想政治理论,72,204英语二,77,302数学二,134,408计算机学科专业基础综合,113,324,396
103581210012055,225软件学院,085400电子信息,101思想政治理论,64,204英语二,56,302数学二,131,408计算机学科专业基础综合,108,295,359
103581210011057,225软件学院,085400电子信息,101思想政治理论,74,204英语二,80,302数学二,123,408计算机学科专业基础综合,102,305,379
103581210010262,225软件学院,085400电子信息,101思想政治理论,56,204英语二,76,302数学二,128,408计算机学科专业基础综合,124,328,384
103581210010318,225软件学院,085400电子信息,101思想政治理论,72,204英语二,83,302数学二,135,408计算机学科专业基础综合,114,332,404
103581210008992,225软件学院,085400电子信息,101思想政治理论,79,204英语二,74,302数学二,133,408计算机学科专业基础综合,132,339,418
103581210002180,218先进技术研究院,085400电子信息,101思想政治理论,77,201英语一,59,301数学一,92,843信号与系统,73,224,301
103581210011091,225软件学院,085400电子信息,101思想政治理论,70,204英语二,86,302数学二,113,408计算机学科专业基础综合,110,309,379
103581210010516,225软件学院,085400电子信息,101思想政治理论,74,204英语二,75,302数学二,135,408计算机学科专业基础综合,111,321,395
103581210008918,225软件学院,085400电子信息,101思想政治理论,70,204英语二,71,302数学二,125,408计算机学科专业基础综合,116,312,382
103581210011033,225软件学院,085400电子信息,101思想政治理论,74,204英语二,78,302数学二,133,408计算机学科专业基础综合,111,322,396
103581210012204,225软件学院,085400电子信息,101思想政治理论,76,204英语二,73,302数学二,128,408计算机学科专业基础综合,115,316,392
103581210010096,225软件学院,085400电子信息,101思想政治理论,68,204英语二,79,302数学二,103,408计算机学科专业基础综合,99,281,349
103581210008854,225软件学院,085400电子信息,101思想政治理论,65,204英语二,63,302数学二,80,408计算机学科专业基础综合,71,214,279
103581210010081,225软件学院,085400电子信息,101思想政治理论,62,204英语二,67,302数学二,125,408计算机学科专业基础综合,120,312,374
103581210008796,225软件学院,085400电子信息,101思想政治理论,74,204英语二,87,302数学二,127,408计算机学科专业基础综合,103,317,391
103581210011214,225软件学院,085400电子信息,101思想政治理论,69,204英语二,71,302数学二,135,408计算机学科专业基础综合,119,325,394
103581210011200,225软件学院,085400电子信息,101思想政治理论,76,204英语二,88,302数学二,100,408计算机学科专业基础综合,105,293,369
103581210012203,225软件学院,085400电子信息,101思想政治理论,79,204英语二,83,302数学二,111,408计算机学科专业基础综合,106,300,379
103581210011667,225软件学院,085400电子信息,101思想政治理论,73,204英语二,78,302数学二,131,408计算机学科专业基础综合,129,338,411
103581210011913,225软件学院,085400电子信息,101思想政治理论,74,204英语二,75,302数学二,130,408计算机学科专业基础综合,122,327,401
103581210003392,206化学与材料科学学院,080500材料科学与工程,101思想政治理论,61,201英语一,71,302数学二,133,813高分子化学与物理,112,316,377
103581210000169,215计算机科学与技术学院,085400电子信息,101思想政治理论,67,201英语一,63,301数学一,146,408计算机学科专业基础综合,132,341,408
103581210008192,225软件学院,085400电子信息,101思想政治理论,76,204英语二,79,302数学二,101,408计算机学科专业基础综合,118,298,374
103581210008177,225软件学院,085400电子信息,101思想政治理论,70,204英语二,79,302数学二,120,408计算机学科专业基础综合,102,301,371
103581210011713,225软件学院,085400电子信息,101思想政治理论,76,204英语二,84,302数学二,99,408计算机学科专业基础综合,119,302,378
103581210008625,225软件学院,085400电子信息,101思想政治理论,72,204英语二,79,302数学二,123,408计算机学科专业基础综合,91,293,365
103581210009192,225软件学院,085400电子信息,101思想政治理论,76,204英语二,83,302数学二,134,408计算机学科专业基础综合,109,326,402
103581210011129,225软件学院,085400电子信息,101思想政治理论,66,204英语二,83,302数学二,107,408计算机学科专业基础综合,117,307,373
103581210010801,225软件学院,085400电子信息,101思想政治理论,67,204英语二,69,302数学二,87,408计算机学科专业基础综合,94,250,317
103581210009467,225软件学院,085400电子信息,101思想政治理论,60,204英语二,58,302数学二,108,408计算机学科专业基础综合,104,270,330
103581210000163,215计算机科学与技术学院,085400电子信息,101思想政治理论,67,201英语一,61,301数学一,135,408计算机学科专业基础综合,117,313,380
103581210008529,225软件学院,085400电子信息,101思想政治理论,72,204英语二,80,302数学二,118,408计算机学科专业基础综合,108,306,378
103581210008335,225软件学院,085400电子信息,101思想政治理论,65,204英语二,77,302数学二,107,408计算机学科专业基础综合,111,295,360
103581210000824,215计算机科学与技术学院,085400电子信息,101思想政治理论,68,201英语一,54,301数学一,141,408计算机学科专业基础综合,118,313,381
103581210009914,225软件学院,085400电子信息,101思想政治理论,69,204英语二,79,302数学二,125,408计算机学科专业基础综合,108,312,381
103581210011627,225软件学院,085400电子信息,101思想政治理论,77,204英语二,74,302数学二,105,408计算机学科专业基础综合,118,297,374
103581210010777,225软件学院,085400电子信息,101思想政治理论,76,204英语二,85,302数学二,142,408计算机学科专业基础综合,110,337,413
103581210009021,225软件学院,085400电子信息,101思想政治理论,68,204英语二,79,302数学二,143,408计算机学科专业基础综合,123,345,413
103581210011197,225软件学院,085400电子信息,101思想政治理论,82,204英语二,87,302数学二,105,408计算机学科专业基础综合,121,313,395
103581210011923,225软件学院,085400电子信息,101思想政治理论,71,204英语二,73,302数学二,102,408计算机学科专业基础综合,102,277,348
103581210001197,215计算机科学与技术学院,085400电子信息,101思想政治理论,78,201英语一,74,301数学一,111,408计算机学科专业基础综合,126,311,389
103581210009947,225软件学院,085400电子信息,101思想政治理论,75,204英语二,75,302数学二,133,408计算机学科专业基础综合,93,301,376
103581210008852,225软件学院,085400电子信息,101思想政治理论,74,204英语二,71,302数学二,123,408计算机学科专业基础综合,93,287,361
103581210009791,225软件学院,085400电子信息,101思想政治理论,70,204英语二,74,302数学二,122,408计算机学科专业基础综合,122,318,388
103581210008179,225软件学院,085400电子信息,101思想政治理论,71,204英语二,74,302数学二,118,408计算机学科专业基础综合,131,323,394
103581210011846,225软件学院,085400电子信息,101思想政治理论,72,204英语二,78,302数学二,110,408计算机学科专业基础综合,96,284,356
103581210011037,225软件学院,085400电子信息,101思想政治理论,69,204英语二,84,302数学二,112,408计算机学科专业基础综合,98,294,363
103581210010249,225软件学院,085400电子信息,101思想政治理论,84,204英语二,89,302数学二,122,408计算机学科专业基础综合,96,307,391
103581210001155,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,71,201英语一,78,301数学一,138,408计算机学科专业基础综合,115,331,402
103581210008487,225软件学院,085400电子信息,101思想政治理论,65,204英语二,59,302数学二,112,408计算机学科专业基础综合,105,276,341
103581210011095,225软件学院,085400电子信息,101思想政治理论,73,204英语二,80,302数学二,131,408计算机学科专业基础综合,117,328,401
103581210000755,215计算机科学与技术学院,085400电子信息,101思想政治理论,73,201英语一,80,301数学一,123,408计算机学科专业基础综合,110,313,386
103581210008982,225软件学院,085400电子信息,101思想政治理论,74,204英语二,82,302数学二,132,408计算机学科专业基础综合,119,333,407
103581210000954,215计算机科学与技术学院,085400电子信息,101思想政治理论,72,201英语一,70,301数学一,130,408计算机学科专业基础综合,128,328,400
103581210010044,225软件学院,085400电子信息,101思想政治理论,64,204英语二,76,302数学二,121,408计算机学科专业基础综合,101,298,362
103581210008592,225软件学院,085400电子信息,101思想政治理论,77,204英语二,80,302数学二,133,408计算机学科专业基础综合,116,329,406
103581210012063,225软件学院,085400电子信息,101思想政治理论,72,204英语二,67,302数学二,115,408计算机学科专业基础综合,117,299,371
103581210008930,225软件学院,085400电子信息,101思想政治理论,69,204英语二,78,302数学二,132,408计算机学科专业基础综合,113,323,392
103581210010666,225软件学院,085400电子信息,101思想政治理论,73,204英语二,82,302数学二,142,408计算机学科专业基础综合,131,355,428
103581210010061,168研究生院科学岛分院,085400电子信息,101思想政治理论,62,204英语二,81,302数学二,85,408计算机学科专业基础综合,108,274,336
103581210008609,225软件学院,085400电子信息,101思想政治理论,64,204英语二,74,302数学二,113,408计算机学科专业基础综合,115,302,366
103581210010502,225软件学院,085400电子信息,101思想政治理论,75,204英语二,82,302数学二,132,408计算机学科专业基础综合,109,323,398
103581210008405,225软件学院,085400电子信息,101思想政治理论,56,204英语二,49,302数学二,135,408计算机学科专业基础综合,102,286,342
103581210009584,225软件学院,085400电子信息,101思想政治理论,79,204英语二,75,302数学二,143,408计算机学科专业基础综合,120,338,417
103581210008712,225软件学院,085400电子信息,101思想政治理论,67,204英语二,72,302数学二,130,408计算机学科专业基础综合,120,322,389
103581210012116,225软件学院,085400电子信息,101思想政治理论,75,204英语二,83,302数学二,96,408计算机学科专业基础综合,102,281,356
103581210009815,225软件学院,085400电子信息,101思想政治理论,71,204英语二,69,302数学二,124,408计算机学科专业基础综合,110,303,374
103581210010170,225软件学院,085400电子信息,101思想政治理论,72,204英语二,78,302数学二,123,408计算机学科专业基础综合,89,290,362
103581210009726,225软件学院,085400电子信息,101思想政治理论,68,204英语二,70,302数学二,138,408计算机学科专业基础综合,98,306,374
103581210000763,215计算机科学与技术学院,085400电子信息,101思想政治理论,76,201英语一,83,301数学一,112,408计算机学科专业基础综合,134,329,405
103581210010390,225软件学院,085400电子信息,101思想政治理论,67,204英语二,63,302数学二,144,408计算机学科专业基础综合,106,313,380
103581210011407,225软件学院,085400电子信息,101思想政治理论,71,204英语二,83,302数学二,103,408计算机学科专业基础综合,108,294,365
103581210011820,225软件学院,085400电子信息,101思想政治理论,70,204英语二,84,302数学二,107,408计算机学科专业基础综合,106,297,367
103581210010589,225软件学院,085400电子信息,101思想政治理论,76,204英语二,78,302数学二,119,408计算机学科专业基础综合,100,297,373
103581210009538,225软件学院,085400电子信息,101思想政治理论,71,204英语二,73,302数学二,140,408计算机学科专业基础综合,102,315,386
103581210009458,225软件学院,085400电子信息,101思想政治理论,66,204英语二,71,302数学二,140,408计算机学科专业基础综合,129,340,406
103581210000961,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,76,201英语一,82,301数学一,99,408计算机学科专业基础综合,120,301,377
103581210011230,225软件学院,085400电子信息,101思想政治理论,70,204英语二,77,302数学二,122,408计算机学科专业基础综合,107,306,376
103581210001710,168研究生院科学岛分院,080401精密仪器及机械,101思想政治理论,73,201英语一,62,301数学一,103,821机械设计,117,282,355
103581210009039,225软件学院,085400电子信息,101思想政治理论,74,204英语二,68,302数学二,125,408计算机学科专业基础综合,124,317,391
103581210010422,225软件学院,085400电子信息,101思想政治理论,70,204英语二,82,302数学二,132,408计算机学科专业基础综合,110,324,394
103581210011827,225软件学院,085400电子信息,101思想政治理论,64,204英语二,69,302数学二,115,408计算机学科专业基础综合,114,298,362
103581210011983,225软件学院,085400电子信息,101思想政治理论,82,204英语二,83,302数学二,141,408计算机学科专业基础综合,108,332,414
103581210008141,225软件学院,085400电子信息,101思想政治理论,69,204英语二,66,302数学二,128,408计算机学科专业基础综合,125,319,388
103581210011568,225软件学院,085400电子信息,101思想政治理论,66,204英语二,66,302数学二,128,408计算机学科专业基础综合,122,316,382
103581210009013,225软件学院,085400电子信息,101思想政治理论,70,204英语二,82,302数学二,99,408计算机学科专业基础综合,117,298,368
103581210008899,225软件学院,085400电子信息,101思想政治理论,72,204英语二,69,302数学二,120,408计算机学科专业基础综合,105,294,366
103581210008666,225软件学院,085400电子信息,101思想政治理论,66,204英语二,73,302数学二,145,408计算机学科专业基础综合,126,344,410
103581210008837,225软件学院,085400电子信息,101思想政治理论,69,204英语二,74,302数学二,149,408计算机学科专业基础综合,132,355,424
103581210010688,225软件学院,085400电子信息,101思想政治理论,72,204英语二,71,302数学二,99,408计算机学科专业基础综合,99,269,341
103581210009892,225软件学院,085400电子信息,101思想政治理论,72,204英语二,81,302数学二,112,408计算机学科专业基础综合,112,305,377
103581210011175,225软件学院,085400电子信息,101思想政治理论,78,204英语二,78,302数学二,149,408计算机学科专业基础综合,119,346,424
103581210008881,225软件学院,085400电子信息,101思想政治理论,73,204英语二,88,302数学二,130,408计算机学科专业基础综合,104,322,395
103581210010955,225软件学院,085400电子信息,101思想政治理论,75,204英语二,85,302数学二,113,408计算机学科专业基础综合,110,308,383
103581210011336,225软件学院,085400电子信息,101思想政治理论,58,204英语二,79,302数学二,124,408计算机学科专业基础综合,104,307,365
103581210008573,225软件学院,085400电子信息,101思想政治理论,79,204英语二,60,302数学二,122,408计算机学科专业基础综合,118,300,379
103581210010964,225软件学院,085400电子信息,101思想政治理论,77,204英语二,82,302数学二,125,408计算机学科专业基础综合,124,331,408
103581210000330,215计算机科学与技术学院,085400电子信息,101思想政治理论,64,201英语一,60,301数学一,127,408计算机学科专业基础综合,110,297,361
103581210008849,225软件学院,085400电子信息,101思想政治理论,74,204英语二,73,302数学二,110,408计算机学科专业基础综合,106,289,363
103581210008258,225软件学院,085400电子信息,101思想政治理论,75,204英语二,74,302数学二,118,408计算机学科专业基础综合,131,323,398
103581210009252,225软件学院,085400电子信息,101思想政治理论,75,204英语二,65,302数学二,128,408计算机学科专业基础综合,97,290,365
103581210012107,225软件学院,085400电子信息,101思想政治理论,62,204英语二,69,302数学二,132,408计算机学科专业基础综合,123,324,386
103581210009020,225软件学院,085400电子信息,101思想政治理论,76,204英语二,79,302数学二,132,408计算机学科专业基础综合,122,333,409
103581210008626,225软件学院,085400电子信息,101思想政治理论,76,204英语二,78,302数学二,111,408计算机学科专业基础综合,97,286,362
103581210009797,218先进技术研究院,085400电子信息,101思想政治理论,72,204英语二,70,302数学二,92,408计算机学科专业基础综合,99,261,333
103581210009880,225软件学院,085400电子信息,101思想政治理论,69,204英语二,74,302数学二,131,408计算机学科专业基础综合,120,325,394
103581210008717,225软件学院,085400电子信息,101思想政治理论,75,204英语二,82,302数学二,145,408计算机学科专业基础综合,132,359,434
103581210009834,225软件学院,085400电子信息,101思想政治理论,65,204英语二,79,302数学二,131,408计算机学科专业基础综合,103,313,378
103581210010659,218先进技术研究院,085400电子信息,101思想政治理论,69,204英语二,78,302数学二,98,408计算机学科专业基础综合,91,267,336
103581210008390,225软件学院,085400电子信息,101思想政治理论,72,204英语二,57,302数学二,113,408计算机学科专业基础综合,95,265,337
103581210011655,225软件学院,085400电子信息,101思想政治理论,76,204英语二,69,302数学二,135,408计算机学科专业基础综合,123,327,403
